Date,SO2,NO2,CO,O3,PM2.5,PM10,SolarRad,Rainfall,Temp,Humidity,WindSpeed,IndoorPatient
16-01-17,40.25,30.36,3.29,33.66,176.96,256.99,138.13,0,18.2,58,2,44
17-01-17,37.51,35.62,2.31,11.17,282.61,499.77,135.17,0,18.1,65,1.5,54
18-01-17,36.19,34.94,2.11,17.62,254.48,402.27,133.17,0,19.8,62,2,59
19-01-17,39.91,26.63,2.21,6.77,169.09,255.21,150.84,0,21.5,55,2,42
20-01-17,28.2,28.76,2.36,7.8,161.88,252.61,89.5,0,20.3,51,2,17
21-01-17,36.01,28.32,2.96,11.29,170.99,291.04,150.9,0,20.6,57,3,56
22-01-17,31.36,24.7,3.47,12.87,176.43,264.85,138.87,0,21.3,60,2,36
23-01-17,32.57,27.89,3.11,19.17,187.27,302.79,120.96,0,20.6,61,3,58
24-01-17,33.44,29.18,3.27,36.4,194.78,333.13,129.06,0,21.6,62,2,50
25-01-17,30,28.63,2.65,38.42,210.93,353.5,148.14,0,21.3,67,0,54
26-01-17,31.43,37.29,2.55,44.1,225.86,381.59,140.11,0,22.6,61,2,55
27-01-17,55.83,31.81,2.48,72.59,249.48,485.79,73.74,0,21.6,71,0,8
28-01-17,34.62,20.67,2.63,5.54,190.32,287.67,96.55,0,22.2,67,2,49
29-01-17,37.95,21.01,2.29,5,91.65,180,153.47,0,20.8,58,2,49
30-01-17,45.24,24.99,2.16,6.73,153.4,289.72,140.96,0,20.4,64,2,55
31-01-17,36.38,28.42,2.19,26.26,200.9,391,133.49,0,20,67,2,52
01-02-17,25.59,27.55,2.47,13.92,179.52,290.38,125.8,0,21.2,62,1.5,32
02-02-17,26.56,25.58,2.6,20.7,156.81,233.43,146.5,0,20.4,61,2,50
03-02-17,26.86,22.36,2.7,12.68,196.01,285.8,129.05,0,20,73,3,10
04-02-17,19.15,22.72,3.98,23.93,183.27,288,138.91,0,21.6,69,1,60
05-02-17,28.5,25.1,3.52,51.86,109.81,331.94,138.59,0,23.8,55,2,46
06-02-17,42.61,32.99,2.47,31.83,146.35,474.92,118.53,0,23.6,59,0,52
07-02-17,41.67,22.21,2.54,27.1,106.09,256.99,129.28,0,23.8,55,1.3,56
08-02-17,28.91,29.41,3.1,15.22,123.49,265.26,149.84,0,22.6,46,2,55
09-02-17,36.02,32.76,3.25,28.54,175.5,386.47,150.86,0,20.9,58,1.5,51
10-02-17,42.88,37.18,3.1,54,247.04,461.57,126.73,0,21.7,60,2,10
11-02-17,21.75,21.7,3.6,55.47,187.57,261.31,113.06,0,22.5,65,2,45
12-02-17,21.93,29.37,3.24,19.33,126.73,183.65,124.13,0,23.8,49,0,68
13-02-17,40.08,34.15,3.31,21.95,169.03,190.85,119.62,0,23.5,55,2,59
14-02-17,33.37,35.67,3.93,23.94,209.55,317.05,104.02,0,23.6,60,0,44
15-02-17,37.89,34.07,2.72,12.64,178.87,191.23,132.29,0,24,51,1.7,37
16-02-17,34.95,36.52,2.89,11.01,167.7,295.97,139.02,0,23.8,48,2,46
17-02-17,36.95,36.09,3.93,13.13,165.72,301.44,121.31,0,23.8,54,2,20
18-02-17,49.69,36.1,3.43,41.78,218.03,409.9,120.23,0,24.5,57,2,57
19-02-17,51.33,30.95,2.94,60.96,246.99,479.7,87.3,0,24.5,60,1,48
20-02-17,34.55,14.27,3.1,34.23,149.4,245.47,67.49,0,24.8,80,2,68
21-02-17,18.97,8.59,2.54,40.13,81.38,186.33,121.39,0,26.5,73,2.5,8
22-02-17,17.89,9.71,2.27,25.71,65.59,131.55,90.37,0,26.3,74,2,47
23-02-17,32.91,19.27,2.17,62.41,107.87,230.88,172.21,2,24.4,58,2,53
24-02-17,35.68,31.5,2.63,7.1,126.82,347.54,240.67,0,23.3,36,2,10
25-02-17,30.88,29.73,2.44,19.65,131.8,318.63,226.8,0,22.3,44,2,35
26-02-17,26.86,31.11,2.33,16.74,190.75,356.85,229.03,0,22.9,47,2,42
27-02-17,19.34,29.59,2.15,26.36,155.04,359.1,229.56,0,24,45,2.5,47
28-02-17,25.97,32.24,2.42,46.12,200.19,305.65,211.39,0,23.8,48,2,47
01-03-17,32.95,31.85,2.31,67.74,182.7,347.97,204.49,0,24.5,52,2,29
02-03-17,23.89,27.21,3.04,55.43,170.93,363.03,220.35,0,26.5,54,2,46
03-03-17,15.82,14.96,3.14,17.28,91.43,194.45,201,0,26.7,65,2,19
04-03-17,16.59,14.01,2.92,19.94,82.74,169.2,123.55,0,25.5,68,2,36
05-03-17,13.02,11.94,2.79,40.54,57.5,124.92,152.27,1,25.5,74,2,47
06-03-17,12.3,16.95,2.83,11.08,66.18,113.02,211.03,7,24.6,76,0,49
07-03-17,15.03,16.58,2.51,2.13,95.09,187.44,202.43,0,25.4,68,2,53
08-03-17,18.91,22.82,2.65,2.12,103.96,180.32,120.87,0,24.1,67,2,50
09-03-17,23.39,15.53,2.66,2.1,74.33,128.13,168.36,0,23.6,73,2,41
10-03-17,23.08,12.21,2.88,2.13,73.33,127.5,163.32,0,25.1,80,2.3,8
11-03-17,10.71,12.91,2.89,2.12,54.7,134.56,88.84,38,22.7,89,1,45
12-03-17,21.42,14.43,2.44,2.13,89.71,166.06,215.11,9,24.1,66,3,47
13-03-17,16.3,18.24,2.35,2.11,71.61,143,279.31,0,23.7,42,2,50
14-03-17,15.82,18.53,2.32,2.16,77.29,149.86,273.83,0,22.9,48,2,43
15-03-17,20.27,27.86,2.79,2.1,117.38,208.43,281.17,0,23.4,45,2,45
16-03-17,25.36,30.16,2.87,2.11,133.95,259.12,286.34,0,23.2,46,2,54
17-03-17,32.49,26.16,2.44,2.11,190.58,363.53,249.65,0,26,54,2,23
18-03-17,22.33,12.99,2.51,2.1,74.94,117.31,176.24,0,23.3,74,2.5,42
19-03-17,27.04,14.68,2.47,2.12,93.38,144.89,214.41,8,25.3,63,5,37
20-03-17,17.04,8.48,2.55,2.13,49.2,71.08,137.03,1,20,78,3,48
21-03-17,17.68,23.92,2.47,7.38,93.67,146.56,235.98,9,23.1,68,1,55
22-03-17,16.15,31.16,2.23,4.51,97.51,161.49,221.61,0,25.5,62,2,52
23-03-17,17.67,21.61,2.01,19.15,104.91,173.35,232.25,0,26.9,68,2,41
24-03-17,15.55,13.47,2.18,82.15,85.51,151.93,168.61,0,28.3,66,2.2,14
25-03-17,14.96,9.43,2.6,13.73,48.67,92.94,168.04,0,24.2,75,1.5,51
26-03-17,17.17,13.89,2.63,14.05,70.09,123.74,189.89,13,26.7,72,0,15
27-03-17,22.72,7.25,2.87,38.56,67.15,123.27,166.63,0,28.1,77,2,43
28-03-17,12.11,6.77,2.37,15.92,49.68,92.28,106.07,0,27.4,79,1.8,58
29-03-17,11.09,6.98,2.46,16.57,40.88,72.61,63.59,0,26.7,84,3,40
30-03-17,12.33,2.78,2.84,30.19,30.8,71.76,236.67,14,29.1,74,3,42
31-03-17,9.1,6.02,2.94,4.22,67.64,109.98,219.33,0,29.2,75,3.8,12
01-04-17,11.4,3.82,2.41,5.31,33.91,76.42,249.56,0,29.5,70,3.4,47
02-04-17,13.39,2.39,2.24,4.45,32.14,67,71.03,0,28.9,73,6,50
03-04-17,12.32,5.54,2.5,4.12,26.71,63.61,204.29,0,28.4,69,3.3,60
04-04-17,12.62,6.97,2.49,3.53,42.83,77.75,178.51,7,26.7,76,2.7,39
05-04-17,13.87,8.79,2.31,1.97,40,71.88,134.97,0,24.2,86,3,46
06-04-17,15.8,15.75,2.11,1.79,66.78,102.33,158.27,37,26.5,82,2,37
07-04-17,12.51,4.55,2.93,2.13,46.16,100.13,240.37,0,29.8,74,2.7,11
08-04-17,12.58,6.63,2.28,1.9,48.53,94.17,206.42,0,29.8,76,2.7,51
09-04-17,13.78,7.34,2.27,2.5,60.73,106.35,211.61,0,29.6,76,0,54
10-04-17,14.71,8.83,2.08,6.49,63.8,126.09,269.73,0,30.4,63,2.3,51
11-04-17,21.83,10.16,2.09,8.29,74.67,148.4,280.9,0,30.5,62,2,40
12-04-17,29.1,18.22,2.22,4.2,71.25,143.11,253.16,0,29.7,67,2,41
13-04-17,21.25,28.64,2.24,8.48,116.22,239.06,273.28,0,30.6,52,0,38
14-04-17,16.82,22.98,2.16,12.5,97.32,200.05,267.09,0,30.6,51,2,12
15-04-17,18,9.13,2.32,4.41,56.55,110.64,248.74,0,28.2,65,2.3,52
16-04-17,16.07,4.89,2.24,6.43,37.04,63.76,220.28,0,26.5,60,3,65
17-04-17,18.85,23.16,2.23,1.95,77.2,137.37,241.41,0,29.1,58,5,52
18-04-17,20.42,10.56,2.32,3.71,55.23,112.11,243.87,0,29.9,68,2.7,44
19-04-17,15.55,6.17,2.74,1.88,37.86,82.61,235.95,0,26.6,81,5,49
20-04-17,18.59,11.98,2.26,3.29,45.89,73.69,190.17,55,26.2,76,2,38
21-04-17,18.62,10.82,2.34,3.88,56.43,74.82,141.88,1,25.3,83,4.7,16
22-04-17,17.87,14.19,2.32,3.36,43.01,59.94,49.53,2,22.1,91,2,46
23-04-17,17.57,11.25,2.45,4.45,52.74,75.91,103.16,55,24.4,88,2,48
24-04-17,16.91,15.15,2.43,5.24,39.25,58.73,68.94,18,23.1,86,4,49
25-04-17,19.2,4.6,2.42,8.63,50.23,101.4,205.77,23,28.4,80,4,41
26-04-17,22.44,4.1,2.78,5.01,51.84,101.06,229.06,18,29.8,80,4,45
27-04-17,19.56,6.52,2.88,3.26,54.7,124.85,206.85,0,29.7,74,2.7,42
28-04-17,20.48,5.66,2.45,2.65,64.79,118.07,252.5,0,30.1,77,2,19
29-04-17,20.97,10.56,2.41,3.68,41.51,80.69,105.44,0,27.7,73,2.4,51
30-04-17,17.92,7.64,2.4,5.95,48.47,93.79,269.18,12,28.4,72,2.8,37
01-05-17,17.93,8.95,2.33,3.67,38.57,86.2,324.74,2,26.8,76,2.3,12
02-05-17,17.32,13.18,1.23,6.02,45.54,94.14,285.43,62,27.7,72,0,41
03-05-17,17.91,7.66,1.25,8.25,54.46,104.8,263.49,0,30.3,73,2,35
04-05-17,17.97,9.72,1.3,4.41,50.69,104.38,260.61,0,29.7,69,2.5,46
05-05-17,17.93,2.52,1.24,13.53,43.97,92.68,244.65,0,30.6,71,3.3,13
06-05-17,17.57,2.47,1.15,5.03,41.14,77.32,212.36,0,30.1,72,3.7,52
07-05-17,17.8,6.51,1.82,3.55,36.52,73.56,259.85,1,30.3,70,2.5,49
08-05-17,17.93,3.11,2.31,3.52,33.66,67.39,229.66,0,31,69,2.3,55
09-05-17,17.98,12.37,1.83,5.3,49.24,82.23,101.09,0,26.4,78,2,45
10-05-17,20.62,15.6,1.84,3.21,86.66,132.91,166.47,0,29,76,2,29
11-05-17,19.14,6.79,1.37,4.05,40.07,70.46,268.43,0,31.2,66,2,42
12-05-17,18.48,7.4,1.62,6.06,60.7,92.65,172.56,0,30.5,70,2,15
13-05-17,19.5,11.39,2.24,5.41,59.14,97.16,181.27,0,30.5,67,1.7,55
14-05-17,19.9,15.28,1.94,3.61,44.54,81.46,164.68,0,29.9,72,2,50
15-05-17,19.22,7.69,2.31,5.83,38.15,73.26,185.22,0,27.2,77,2,60
16-05-17,17.19,17.05,2.26,2.01,56.25,85.57,272.58,90,26.7,82,2,53
17-05-17,15.76,13.19,0.66,2.82,50.04,79.42,184.08,5,28.2,79,0,55
18-05-17,17.32,14.38,0.75,2.16,36.06,69.91,298.22,16,30.3,69,2,47
19-05-17,19.55,7.85,1.46,4.01,41.36,77.07,194.51,0,31,74,2,20
20-05-17,20.13,6.61,1.55,2.58,48.78,91.46,225.02,0,32,72,2.5,59
21-05-17,19.94,9.44,1.56,1.61,48.67,93.51,244.64,0,31.6,71,2.5,55
22-05-17,19.64,5.5,1.41,2.28,45.13,84.13,252.11,0,32.2,72,2.6,60
23-05-17,19.29,8.55,1.46,2.49,48.1,87.69,245.49,0,32.8,69,3,54
24-05-17,20.22,5.9,1.47,4.3,48.69,92.37,230.1,0,32.4,69,2.1,49
25-05-17,21.7,6.41,2.08,1.4,38.46,80.41,245.29,0,32.6,68,2,56
26-05-17,19.77,5.2,1.88,2.69,37.15,78.62,195.29,0,29.2,77,2,18
27-05-17,20.14,15.2,1.81,0.94,64.19,109.74,166.98,2,30.3,74,0,73
28-05-17,22.34,19.49,1.51,17.02,81.11,134.11,165.03,0,30,73,2,50
29-05-17,19.38,11.21,1.55,24.33,71.08,97.36,180.29,4,30,77,2,60
30-05-17,22.08,6.69,3.5,2.3,25.21,36.82,81.31,3,27.4,83,2.5,56
31-05-17,20.7,6.25,3.91,2.83,50.56,77.45,294.15,3,28.8,83,0,55
01-06-17,20.42,10.27,2.05,2.58,31.39,46.86,78.72,17,26.4,91,2.3,44
02-06-17,21.38,4.73,2.15,2.44,21.81,41.84,199,8,28,82,3,30
03-06-17,21.84,4.62,2.11,2.81,36.93,71.25,221.37,21,31.3,77,2.3,56
04-06-17,21.56,8.5,2.23,2.28,29.84,65.3,166.42,0,30.1,77,3,63
05-06-17,20.83,15.91,2.07,3.28,37.27,61.2,96.66,0,27.2,79,3,59
06-06-17,21.81,13.62,2.09,2.26,49.47,84.89,249.49,5,30.8,74,2,56
07-06-17,22.34,9.49,2.07,2.02,59.68,122.28,171.61,0,31.6,76,2,54
08-06-17,22.05,9.76,1.99,1.72,52.83,92.91,170.46,1,30.3,76,2,57
09-06-17,21.89,14.9,2.24,2.31,46.99,83.25,128.51,0,30,76,3,26
10-06-17,22.06,10.33,2.05,2.33,36.8,70.66,229.79,0,30.9,71,0,69
11-06-17,21.84,4.89,2.13,3.94,15.6,27.64,181.92,1,28.5,83,3.2,70
12-06-17,21.22,3.72,2.25,3.92,10.38,14.05,34.22,30,25.7,97,5.5,49
13-06-17,20.62,5.63,2.15,5.63,34.69,61.9,172.27,139,29.4,85,0,48
14-06-17,20.83,5.08,2.11,4.6,23.99,52.85,177.56,0,28.8,88,2,57
15-06-17,20.78,6,2.12,2.57,21.59,46.38,199.47,37,29.2,80,2.5,48
16-06-17,20.83,6.61,2.13,2.74,19.88,30.11,97.51,17,27.2,90,2,21
17-06-17,20.96,11.89,2.02,3.67,37.36,63.94,136.96,18,28.5,87,2,51
18-06-17,21.17,9.89,1.96,3.64,34.66,67.25,199.74,44,29.6,85,2,41
19-06-17,21.3,12.39,2.03,4.04,35.24,56.75,24.82,20,25.7,91,2,39
20-06-17,21.57,11.76,2.12,3.02,39.35,73.87,194.23,46,28.4,78,3,40
21-06-17,23.04,12.79,2.08,2.57,35.43,78.92,164.83,0,29,81,2.5,41
22-06-17,21.97,9.51,2,1.58,30.26,70.72,164.4,0,29.6,81,2,38
23-06-17,21.97,9.48,2.13,1.42,32.59,67.29,155.15,0,30.1,74,0,21
24-06-17,21.38,12.03,2.1,0.91,19.6,48.41,231.1,0,30.5,72,2.5,47
25-06-17,20.72,5.34,2.17,1.4,15.14,32.7,192.16,0,29.9,73,3,18
26-06-17,19.28,1.46,2.17,0.93,11.26,26.25,200.94,1,30.3,73,2,24
27-06-17,14.97,1.88,2.16,97.18,13.62,31.19,195.04,0,30.2,74,2,28
28-06-17,19.81,3.6,2.18,2.55,15.94,34.71,194.63,0,29.9,76,1.5,42
29-06-17,19.97,3.15,2.13,89.16,19.23,38.23,160.39,0,30,79,2,62
30-06-17,19.89,2.16,2.16,1.46,18.47,33.18,188.53,9,29.9,80,2,22
01-07-17,30.09,3.1,2.12,1.98,14.74,30.12,148.23,1,29,84,2,57
02-07-17,2.5,5.76,2.34,1.91,19.97,35.8,118.52,5,28.4,89,1.8,87
03-07-17,0.22,5.82,2.22,1.87,29.02,40.92,93.76,53,28.1,90,2.5,57
04-07-17,0.6,8.34,2.22,2.4,38.3,58.07,85.5,25,27.7,91,2,58
05-07-17,1.11,8.3,2.19,3.09,33.24,43.45,104.21,28,27.7,90,0,61
06-07-17,1.02,4.17,2.14,3.56,31.56,59.35,166.87,27,29.6,80,2,57
07-07-17,1.1,1.68,2.26,2.08,20.74,43.41,115.31,7,29.4,81,1.7,18
08-07-17,5.73,4.26,2.2,2.55,23.71,64.3,220.32,9,29.3,81,1.6,77
09-07-17,6.61,2.69,2.2,2.43,18.38,52.83,191.16,1,29.8,78,1.8,70
10-07-17,0,5.66,2.18,3.21,25.44,52.85,116.21,0,28.8,85,2.3,55
11-07-17,0,9.37,2.27,2.2,41.48,61.66,63.22,8,26.7,93,2,60
12-07-17,0,9.76,2.3,2.54,40.08,62.65,150.95,103,28.1,87,2,52
13-07-17,7.77,8.41,2.22,2.64,24.75,52.19,160.76,24,28.6,83,2,48
14-07-17,19.53,4.07,2.3,2.17,27.02,63.52,216.3,0,29.6,77,2,23
15-07-17,7.73,5.38,2.25,2.72,22.54,58.05,204.98,0,30.8,69,2.3,50
16-07-17,8.07,10.47,2.29,2.79,34.86,81.35,223.67,0,31.8,69,2,54
17-07-17,17.32,13.17,2.4,2.02,33.99,105.89,278.47,1,30.6,79,2,51
18-07-17,8.06,7.07,2.4,2.67,22.05,64.05,176.18,6,30.6,74,1.5,54
19-07-17,18.53,4.14,2.53,4.54,25.34,44.61,77.33,5,27.2,91,2,54
20-07-17,7.98,8.42,2.52,1.33,20.58,30.05,71.97,64,27,91,2,38
21-07-17,7.96,5.07,2.41,1.8,29.5,51.88,121.06,17,27.8,88,1,18
22-07-17,4.78,4.98,2.49,1.78,20.83,46.41,194.69,2,28.9,81,0,64
23-07-17,4.98,2.62,2.58,1.94,29.28,54.1,146.68,3,27.6,88,1.5,51
24-07-17,13.38,7.47,2.7,1.86,15.2,21,61.31,24,26.6,91,3,48
25-07-17,10.93,6.71,2.54,2.32,18.21,24.91,72,49,26.3,92,2,48
26-07-17,10.84,10.23,2.48,1.34,34.29,48.87,81.68,30,26.8,92,2,29
27-07-17,10.65,7.92,2.42,1.58,39.2,95.33,180.37,65,29.5,81,2,51
28-07-17,10.41,7.32,2.59,2.33,34.47,94.91,259.83,0,31.2,73,2,9
29-07-17,10.4,10.52,2.56,1.61,47.38,109.49,129.49,0,29,87,0,52
30-07-17,11.36,7.55,2.67,1.61,71.91,132.65,155.2,10,28.7,86,2,56
31-07-17,11.07,4.63,2.71,1.77,37.57,92.91,207.38,17,30.5,78,2,45
01-08-17,10.35,9.23,2.69,2.1,37.53,92.29,175.19,1,30.1,80,2,42
02-08-17,10.56,11.28,2.63,1.94,44.93,86.41,126.6,7,28.4,90,0,45
03-08-17,8.4,8.28,1.88,2.22,46.34,58.63,121.37,24,28.8,87,2,41
04-08-17,6.53,2.67,0.96,2.52,44.23,111.11,188.63,123,30.2,82,0,12
05-08-17,5.64,3.12,0.84,1.89,29.31,62.63,131.41,1,30.2,78,2.5,52
06-08-17,5.72,3.62,0.86,1.82,28.21,58.7,135.06,1,29.2,84,2,41
07-08-17,5.5,1.06,0.53,2.1,17.5,56.81,217.41,7,29.1,79,1.5,61
08-08-17,5.42,0.14,0.78,2.14,23.6,78.45,257.49,0,30.4,75,2,44
09-08-17,6.46,0.2,1.08,2.29,27.2,85.1,217.48,0,29.7,80,2.3,47
10-08-17,10.38,8.93,0.85,1.71,25.72,82.48,181.44,1,29.7,81,3.4,47
11-08-17,4.44,14.65,0.35,1.23,38.64,69.53,50.21,11,28.3,91,2,14
12-08-17,4.02,14.03,0.39,1.46,27.88,42.9,48.67,43,26.6,95,2,41
13-08-17,3.52,13.58,0.45,1.33,27.45,58.83,127.69,37,28.2,85,2,60
14-08-17,3.46,15.24,0.63,1.2,37.9,69.32,98.2,0,28.2,90,0,23
15-08-17,3.81,14.76,0.61,1.52,35.72,61.76,117.77,19,28.1,90,0,21
16-08-17,1.1,0.77,0.43,1.2,40.43,70.77,116.32,14,28.1,89,0,56
17-08-17,2.9,1.72,0.55,1.09,49.73,98.74,118.69,17,29.5,80,0,43
18-08-17,3.35,1.97,0.59,1.36,31.82,77.94,101.93,1,28.8,81,2,17
19-08-17,2.96,1.75,0.55,1.71,29.39,70.64,212.72,0,30.1,72,2,70
20-08-17,2.59,1.55,0.51,1.55,30.42,88.76,196.76,0,30.2,75,2,39
21-08-17,1.55,1.37,1.2,1.43,52.19,115.01,157.27,0,28.7,88,0,43
22-08-17,1.04,1.04,1.03,1.8,59.45,110.56,149.64,18,28.8,84,8,45
23-08-17,2.69,1.51,0.32,1.5,31.79,51.82,117.16,126,28.1,89,0,41
24-08-17,2.43,1.34,0.26,0.92,27.22,64.42,136.69,16,29.7,80,2,39
25-08-17,1.74,1.01,0.28,0.96,28.84,68.07,146.42,0,28.8,88,0,11
26-08-17,2.33,1.26,0.19,0.94,28.87,64.3,164.44,28,29.2,82,5,39
27-08-17,5.17,2.68,0.2,1.19,23.97,47.31,190.06,48,29.6,77,2,36
28-08-17,2.24,1.21,0.17,1.16,23.35,52.92,178.87,1,29,81,2,47
29-08-17,3.63,1.95,0.27,1.09,29.46,67.54,208.92,0,29.6,77,2,22
30-08-17,5.06,2.63,0.2,1.15,26.13,63.45,213.83,0,30.4,75,0,23
31-08-17,2.01,1.05,0.08,0.9,22.72,65.13,91.77,0,28.1,90,1.5,16
01-09-17,3.24,1.67,0.09,1.56,21.46,45.08,183.4,29,29.1,82,0,12
02-09-17,1.04,1.23,1.42,2.47,21.87,50.74,185.83,0,29.1,81,2,11
03-09-17,1.75,1.6,1.46,3.82,29.09,45.96,242.41,0,29.1,82,2,22
04-09-17,0.83,1.19,1.55,3.41,32.16,51.48,275.66,3,30.6,74,2,35
05-09-17,5.23,3.4,1.58,3.46,40.83,61.8,198.19,0,30.5,77,0,52
06-09-17,4.94,2.54,0.13,3.45,50.12,72.83,216.46,0,30.8,77,1.5,56
07-09-17,0.54,0.35,0.16,3.01,31.5,51.24,205.03,0,30.2,79,2,64
08-09-17,4.71,3.11,1.52,2.51,21.83,39.78,234.25,0,30.4,77,2.2,19
09-09-17,0.95,1.21,1.48,1.54,18.99,40.8,186.75,0,29.5,80,2.3,64
10-09-17,0.53,0.37,0.22,1.03,26.58,41.9,73.91,0,27.1,92,2,66
11-09-17,0.51,0.37,0.24,1.09,38.14,52.9,37.89,55,25.8,94,2,53
12-09-17,1.06,8.31,0.76,1.65,57.32,95.76,196.28,80,28.7,84,2,61
13-09-17,0.24,0.39,0.55,1.55,41.75,72.93,127.5,1,28.7,86,0,47
14-09-17,0.37,0.53,0.69,1.21,43.35,87.65,156.91,7,29.4,82,2,45
15-09-17,0.41,0.73,1.04,1.66,63.82,116.94,122.12,0,29.4,83,0,18
16-09-17,0.72,1.05,1.39,4.61,70.68,143.67,253.29,0,31.8,73,2,54
17-09-17,0.32,0.66,1,1.16,49.34,106.11,120.76,0,28.2,87,2,60
18-09-17,0.17,0.44,0.72,2.1,26.28,48,232.63,11,29.7,76,2,64
19-09-17,0.52,0.66,0.81,1.04,22.36,35.27,100.1,22,27.2,90,2,44
20-09-17,0.93,0.92,0.9,1.31,38.69,61.75,131.24,13,28.5,85,2,46
21-09-17,0.54,0.66,0.78,1.22,34.15,75.36,229.1,39,29.1,84,2,36
22-09-17,0.22,0.44,0.65,1.42,28.72,80.7,261.65,2,30.5,74,2.3,11
23-09-17,0.36,0.55,0.73,1.68,36.69,95.56,247.9,0,31.2,74,3,51
24-09-17,1.26,1.04,0.82,2.42,48.93,129.83,220.67,0,31.7,73,2,48
25-09-17,2.95,2,1.04,1.67,69.75,139.46,111.66,0,30.4,83,0,57
26-09-17,2.81,1.96,1.11,2.5,77.12,146.51,131.52,5,30.2,83,2,59
27-09-17,2.69,2.03,1.37,1.11,87.4,159.47,88.56,0,29,87,0,42
28-09-17,2.35,1.73,1.12,1.91,45.02,69.54,164.68,5,28.1,85,5.5,50
29-09-17,2.42,1.69,0.97,1.36,18.83,30.66,72.38,94,26.9,91,3,16
30-09-17,2.31,1.72,1.13,1.03,30.03,56.98,119.53,15,27.5,91,3,29
01-10-17,2.62,1.91,1.19,1.01,38.09,62.52,103.33,31,27.4,91,2,27
02-10-17,3.01,2.11,1.2,1.01,44.84,87.49,207.29,25,28.7,81,2,53
03-10-17,3.15,2.13,1.11,1.29,34.04,87.25,212.22,0,29.6,79,0,50
04-10-17,3.42,2.27,1.12,2.53,45.59,106,175.9,0,30.5,79,2,57
05-10-17,2.76,2.47,1.31,2.05,43.83,125.37,204.57,0,30.7,73,0,40
06-10-17,2.97,2.16,1.35,2.05,59.07,149.44,127.51,0,29.6,80,0,19
07-10-17,2.55,1.77,0.99,1.07,23.45,59.42,111.35,5,28.2,81,2,57
08-10-17,3.08,0.36,0.96,1.1,19.35,52.15,153.3,2,28.1,79,2.6,54
09-10-17,3.27,2.14,1,0.9,21.51,47.08,94.03,1,27.2,84,4,58
10-10-17,3.73,2.43,1.13,1.38,37.55,132.4,246.48,0,29.4,76,3,43
11-10-17,3.54,2.33,1.12,2.24,40.18,139.15,243.46,0,30.3,73,2,44
12-10-17,6.66,3.87,1.09,2.45,53.28,122.23,258.64,0,30.4,75,3,44
13-10-17,3.82,2.3,0.79,1.28,29.46,83.53,225.02,0,30.2,73,2,17
14-10-17,5.55,3.17,0.79,1.1,23.88,79.33,198.32,0,29.9,75,2,42
15-10-17,3.73,32.95,1.2,3.69,74.44,143.45,154.25,61,29.1,83,0,53
16-10-17,3.1,22.51,1.57,4.91,102.48,185.47,148.07,0,29.7,76,0,53
17-10-17,3.72,25.29,1.67,5.88,113.25,210,218.77,0,30.3,76,2,46
18-10-17,3.52,21.52,1.34,2,64.39,138.13,182.09,0,29.3,76,2,42
19-10-17,2.89,9.66,1.16,1.26,19.2,42.55,102.93,0,26.5,89,4,48
20-10-17,3.05,2.06,1.08,1.89,23.31,28.27,19.58,50,24.4,96,4.5,11
21-10-17,2.83,1.97,1.11,3.21,16.32,18.39,18.11,149,24.2,94,7,27
22-10-17,3.31,2.29,1.27,2.39,25.64,65.19,189.38,86,24.6,86,3,41
23-10-17,3.95,2.77,1.6,2.47,47.7,124.6,228.19,0,27.6,79,5,52
24-10-17,4.64,3.32,2.01,3.02,57.39,117.72,173.66,0,27.1,79,5,47
25-10-17,4.98,4.12,3.27,2.88,100.45,177.65,124.28,2,26.5,85,0,57
26-10-17,3.81,3.12,2.43,4.88,91.44,159.31,217,0,26.4,80,2,51
27-10-17,4.37,3.27,2.16,6.93,90.98,169.08,225.97,0,26.1,72,2,7
28-10-17,3.8,2.95,2.11,6.41,94.11,154.37,190.7,0,25.1,75,0,53
29-10-17,4.81,3.47,2.13,7.74,87.2,162.47,170.91,0,25.5,70,0,58
30-10-17,4.31,3.05,1.79,1.91,64.46,111.21,57.3,0,21.9,84,2,47
31-10-17,3.68,2.77,1.87,3.61,45.76,99.15,219,0,23.5,77,2,47
01-11-17,4.3,3.13,1.96,6.79,53.58,106.75,218.87,0,25.2,73,2,40
02-11-17,4.32,3.18,2.03,4.25,74.76,157.98,202.44,0,25.6,72,3,54
03-11-17,4.35,3.24,2.14,1.22,79.31,174.31,231.89,0,25.7,70,4,16
04-11-17,5.33,3.65,1.98,10.34,60.04,128.19,226.07,0,27.2,69,2.4,53
05-11-17,4.98,3.51,2.04,6.37,67.8,129.56,225.85,0,27,69,2,54
06-11-17,7.77,4.95,2.12,9.14,73.48,162.18,215.43,0,27.1,68,4,45
07-11-17,8.35,5.18,2.02,12.53,64,145.59,215.38,0,27,64,2,51
08-11-17,11.2,6.69,2.18,11.98,72.99,149.25,206.98,0,26,67,2,54
09-11-17,5.2,3.8,2.39,19.79,110.25,218.38,152.32,0,25.2,71,2,38
10-11-17,5.54,3.84,2.15,5.87,79.66,160.42,212.42,0,25.4,67,0,18
11-11-17,7.13,4.65,2.17,5.46,76.78,155.1,201.98,0,25.4,65,0,67
12-11-17,7.51,4.81,2.11,4.08,87.05,168.62,204.66,0,26.6,59,2,44
13-11-17,6.89,4.46,2.04,4.31,62.94,135.49,189.56,0,27.1,55,2,60
