Date,SO2,NO2,CO,O3,PM2.5,PM10,SolarRad,Rainfall,Temp,Humidity,WindSpeed,IndoorPatient,OutdoorPatient
13-08-15,1.41,0,0.64,0.33,28.91,51.54,66.81,1,29.5,79,2,36,242
14-08-15,1.5,0,0.7,0,22.22,8.5,35.07,6,28.8,85,2,11,122
15-08-15,1.63,0,0.78,0,30.25,23.41,65.88,10,29.7,76,2.5,20,34
16-08-15,1.49,0,0.69,0,31,20.05,74.77,0,29.2,79,4,42,207
17-08-15,1.4,0,0.61,0.62,24.66,52.01,126.83,23,29.4,79,4.3,37,370
18-08-15,1.3,0,0.49,0.52,26.01,45,136.46,4,28.9,84,5.7,37,304
19-08-15,1.35,0,0.51,0,21.42,46.8,108.46,7,28.7,85,2,40,264
20-08-15,1.41,0,0.61,0.64,32.04,64.9,153.75,38,27.1,90,2.5,38,243
21-08-15,1.56,0,0.64,0.61,38.6,65.94,149.92,88,27.4,89,1,8,131
22-08-15,1.69,0,0.57,0.75,22.76,68.87,110.34,8,29.2,82,2,48,129
23-08-15,1.79,0,0.54,0.56,14.82,33.88,124.02,0,28.9,82,2,41,288
24-08-15,1.56,0,0.5,0,13.54,36.14,144.65,7,29.7,79,2,49,318
25-08-15,1.67,0,0.48,0.64,19.41,38.38,113.9,0,30.1,77,2,40,256
26-08-15,1.78,0,0.73,0.59,24.61,41.3,76.46,0,29.9,74,3,33,247
27-08-15,4.17,0,1.17,0.9,47.06,41.37,59.41,0,29.5,73,2.3,42,234
28-08-15,1.46,0,1.39,1.44,26.73,23.43,109.18,2,29,79,6.5,15,159
29-08-15,3.11,0,1.54,0,50.08,43.5,196,7,29,81,2,37,124
30-08-15,0,0,0,0,0,0,0,3,29.1,84,2,38,315
31-08-15,0,0,0,0,0,0,0,38,28,89,2,40,294
01-09-15,0,0,0,0,0,0,0,25,27,89,2,37,224
02-09-15,1.55,0.09,0.69,0,20.64,20.56,150.78,64,26.7,90,0,38,165
03-09-15,2.25,0.17,0.67,0.77,12.87,29.16,150.69,36,27.7,80,2.5,41,209
06-09-15,1.92,13.38,0.62,0.6,19.62,24.97,167.74,5,29.3,81,3,41,357
07-09-15,4.76,8.96,0.6,0.54,18.17,0,131.53,5,28.9,77,2.3,41,304
08-09-15,5.06,0.13,0.66,0.57,20.04,25.81,154.72,10,30,79,0,57,260
09-09-15,5.06,0.07,0.69,0.67,24.81,25,147.43,0,30.5,79,0,42,267
10-09-15,4.73,0.06,0.71,0.65,18.18,31.24,172.84,2,29.9,81,0,35,168
12-09-15,4.3,0.07,0.64,0,24.4,26.29,126.36,9,30.6,70,0,33,260
13-09-15,4.4,0.05,0.67,0,20.06,19.13,132.54,0,29.5,83,2,43,302
14-09-15,4.43,0.06,0.61,0,16.78,66.55,157.44,24,30.1,70,2,43,231
15-09-15,4.59,0.06,0.61,0,24.51,24.73,145.14,0,30,70,2.5,37,249
16-09-15,4.65,0.06,0.87,0,27,68.96,87.41,0,30.4,72,2.3,41,227
17-09-15,4.31,0.06,1.16,1.15,40.54,51.09,102.01,0,30.5,77,0,29,172
19-09-15,3.86,0.06,0.78,1.04,15.28,36.27,94.42,0,27.5,86,5,36,184
20-09-15,4.17,0.21,0.66,0.69,19.89,14.16,51.4,18,26.4,90,4,36,197
21-09-15,4.15,0.12,0.67,0,33.77,28.36,61.58,60,27.9,86,3.3,23,121
22-09-15,5.23,30.79,0.55,0,19.47,16.15,57.94,16,27.7,87,2,27,110
23-09-15,10.83,0.22,0,0,29.4,15.97,88.45,17,26.9,90,2,16,69
27-09-15,0,10.49,0,0,45.11,0,188.65,0,29.1,66,0,37,113
28-09-15,0,11.7,0,0,56.11,0,181.15,0,29.7,68,2,43,187
29-09-15,0,12.86,0,0,88.12,0,138.29,0,30.4,69,0,29,226
30-09-15,0,14.61,0,0,73.39,56.96,98.16,0,31.2,68,2,55,218
01-10-15,0,10.74,0,0,66.76,0,149.18,0,31,68,3,46,184
03-10-15,0,8.82,0,0,57.41,0,111.76,0,28.9,79,0,46,127
04-10-15,0,13.81,0,0,53.96,0,128.86,2,30.1,70,3,64,299
05-10-15,0,12.36,0,0,46.49,42.46,158.9,0,29.5,77,3,65,247
06-10-15,0,11.36,0,0,44.36,36.38,158.92,10,29.4,76,0,75,250
07-10-15,0,9.97,0,0,36.29,31.26,133.49,0,29,76,2,43,269
08-10-15,0,12.56,0,0,43.15,31.82,99.31,9,26.2,87,2,43,209
10-10-15,0,12.34,0,0,45.27,31.36,150.27,0,28.2,74,3,52,306
11-10-15,42.72,9.68,0,0,17.87,14.34,79.93,2,27.9,76,2,48,344
12-10-15,41.32,0.51,0,0,18.34,13.3,115.74,0,25.9,82,4,45,267
13-10-15,41.26,0.4,0.75,4.28,22.33,33.97,74.61,18,25.5,87,2,43,281
14-10-15,28.87,0,0.46,5.38,28.11,55.59,125.32,9,26.4,77,2.7,34,291
15-10-15,0,0,0.62,1.88,49.47,80.59,78.84,0,26.5,80,1.5,43,237
17-10-15,0,0,0.67,1.92,66.35,102.3,120.49,0,27.7,75,2,36,292
18-10-15,0,0,0.74,1.94,48.24,86.43,164.63,0,28.3,68,2,38,387
19-10-15,0,0,0.55,1.94,43.49,86.51,155.03,0,28.3,68,0,53,283
20-10-15,0,0,0.67,1.96,57.08,100.86,134.22,0,27.9,71,3,47,283
21-10-15,0,0,1.07,1.97,87.25,143.8,80.02,0,27.6,75,2,49,259
24-10-15,0,0,0.66,2.09,90.13,52.2,139.53,0,26.8,70,2,31,110
25-10-15,0,0,0.8,2.17,94.43,44.12,148.23,0,26.3,64,2,46,384
26-10-15,0,0,0.79,2.19,88.18,141.44,140.41,0,26.6,63,2,47,335
27-10-15,10.18,0,0.72,2.14,87.28,141.86,133.92,0,26,64,0,46,295
28-10-15,15.45,0,0.71,2.17,66.55,114.04,98.94,0,25.9,68,0,47,278
29-10-15,18.54,0,0.73,2.16,56.29,97.56,112.84,0,26.3,68,2,49,277
31-10-15,0,0,0.16,0,68.25,57.94,25.69,0,25.8,73,2,49,255
01-11-15,0,0,0.08,0.08,94.79,49.92,78.69,0,24.8,77,2,48,366
02-11-15,4.2,0,0.13,0.35,18.15,44.89,106.51,0,25.8,73,3,48,317
03-11-15,3.96,0,0.27,0.46,40.48,78.78,101.77,0,26.4,74,2,48,264
04-11-15,4.12,0,0.58,0.36,66.55,114.35,121.39,0,26.8,70,2,42,283
05-11-15,4.66,0,0.39,0.31,62.43,102.36,88.1,0,26.1,75,2,39,251
07-11-15,0,0,0.77,0.31,92.61,149.38,119.28,0,25.2,72,0,43,302
08-11-15,0,0,0.63,0.28,82.05,139.48,133.21,0,25.2,61,3,40,324
09-11-15,0,0,0.51,0.28,90.87,155.06,109.24,0,24.3,64,2,40,302
10-11-15,0,0,0.53,0.28,80.84,138.73,132.52,0,24.8,66,2,43,329
11-11-15,0,0,0.88,0.26,95.33,159.56,122.6,0,24.8,66,2,47,266
12-11-15,0,0,0.85,0.26,85.17,153.34,118.64,0,24.8,68,0,36,252
14-11-15,0,0,1.63,0.26,131.92,246.22,119.78,0,24.9,67,3,42,327
15-11-15,0,0,1.66,0.25,143.63,110.79,64.96,0,24.5,73,0,39,375
16-11-15,0,0,1.6,0.25,132.1,104.15,87.2,0,24.9,74,0,45,310
17-11-15,0,0,1.76,0.27,143.1,114.65,55.53,0,24.7,77,0,40,276
18-11-15,0,0,2.14,0.29,122.9,149.93,53.46,0,24.3,80,0,43,272
19-11-15,0,0,1.67,0.26,111.69,83.65,116.52,0,23.7,77,2,27,180
21-11-15,0,0,1.13,0.28,134.28,162.35,149.22,0,24.4,63,2,36,282
22-11-15,0,0,1.27,0.29,169.96,232.5,139.67,0,24.1,64,0,51,337
23-11-15,0,0,1.73,0.3,209.51,160.54,139.13,0,23.4,66,3,39,269
24-11-15,0,0,0.59,0.29,86.33,181.03,125.24,0,23.3,64,2,36,312
25-11-15,0,0,1.03,0.28,105.58,192.58,91.93,0,22.9,67,0,35,292
26-11-15,0,0,1.08,0.28,82.99,142.62,93.62,0,22.5,69,2,48,230
28-11-15,0,0,1.26,0.31,138.19,199.14,105.37,0,22.9,73,0,55,330
29-11-15,0,0,1.32,0.32,121.14,170.42,6.7,0,23.3,69,0,36,308
30-11-15,0,0,2.48,0.32,186.59,138.92,84.53,0,24,66,2,54,288
01-12-15,0,0,2.35,0.34,193.02,141.23,75.1,0,24.6,68,2,61,346
02-12-15,0,0,0.69,0.32,115.92,175.35,14.34,0,24.1,73,0,47,337
03-12-15,0,0,0.49,0.27,120.74,165.57,71.1,0,24.4,72,2,39,258
04-12-15,0,0,0.57,0.36,83.45,133.55,109.6,0,22.8,80,0,13,30
05-12-15,0,0,0.63,0.36,148.29,225.37,78.63,0,22.6,68,2.5,49,304
06-12-15,0,0,1.04,0.35,185.36,281.88,41.78,0,23,70,2,38,372
07-12-15,0,0,1.24,0.33,164.64,241.24,63.56,0,22.1,76,0,51,298
08-12-15,0,0,1.1,0.35,114.78,182.82,100.61,0,21.7,78,0,51,320
09-12-15,0,0,1.08,0.42,156.3,241.91,94.04,0,22,67,0,47,316
10-12-15,0,0,1.24,0.5,171.54,244.82,64.99,0,21.9,70,2,47,280
11-12-15,0,0,0.82,0.65,156.09,196.26,70.66,0,22.2,80,2,12,16
12-12-15,0,0,0.52,0.68,156.67,202.67,77.26,0,23.8,79,2,47,279
13-12-15,0,0,0.65,0.54,146.39,262.22,57.42,0,23.1,75,2.5,46,398
14-12-15,0,0,0.62,0.58,186.1,250.76,81.42,0,20.8,77,2,47,306
15-12-15,0,0,0.58,0.69,155.71,218.82,101.75,0,19.6,63,2.5,39,324
16-12-15,0,0,0.54,0.66,205.23,275.05,96.57,0,18.6,55,2,9,30
17-12-15,0,0,0.9,0.6,225.2,289.16,91.68,0,18.2,61,0,45,310
18-12-15,0,0,0.63,0.62,200.37,267.45,100.59,0,17.5,75,2,9,25
19-12-15,0,0,0.66,0.73,222.53,291.08,99.29,1,17.9,71,2,49,320
20-12-15,0,0,1.03,0.77,201.51,277.52,101.36,0,17.4,67,2,45,366
21-12-15,0,0,1.2,0.61,153.45,220.25,117.26,0,17.5,67,2,54,311
22-12-15,0,0,1.22,0.47,163.26,233.14,108.05,0,18.4,64,0,44,314
23-12-15,0,0,1.01,0.53,148.86,213.25,104.89,0,18.3,61,0,39,295
24-12-15,0,0,1.04,0.92,136.11,204.56,93.06,0,19.1,59,3,26,245
25-12-15,0,0,0.66,0.6,126.48,181.6,62.85,0,18.3,55,2.3,8,27
26-12-15,0,0,0.52,0.57,149.65,203.59,116.63,0,18.4,55,2.3,55,277
27-12-15,0,0,0.51,0.64,150.05,210.06,109.97,0,18.8,59,2,47,343
28-12-15,0,0,0.64,0.65,164.65,230.6,99.37,0,18.7,64,2,37,275
29-12-15,0,0,0.91,0.69,204.08,276.35,86.85,0,19.1,69,0,54,291
30-12-15,0,0,1.34,0.7,242.94,344.4,80.85,0,19.2,74,0,38,239
31-12-15,0,0,1.49,0.77,178.52,250.58,90.48,0,19.7,73,0,34,247
01-01-16,10.25,1.49,1.76,1.67,244.79,330.32,90.91,0,19.8,73,2,61,34
02-01-16,9.5,15.41,1.56,0.81,170.49,232.89,110.41,0,20.1,70,5,47,303
03-01-16,9.65,38.91,1.03,0.78,165.93,229.38,95.8,0,19.7,70,2,39,342
04-01-16,8.84,27.97,0.88,0.61,155.36,214.77,101.21,0,20.8,64,2,13,326
05-01-16,7.78,15.55,0.67,0.51,157.51,216.76,94.58,0,20.3,63,2,49,309
06-01-16,8.04,20.66,0.75,0.48,166.99,229.26,91.96,0,20.1,64,2,38,273
07-01-16,8.27,16.48,0.62,0.58,137.14,194.19,99.2,0,19.9,68,2,51,248
08-01-16,7.47,4.62,0.91,0.57,184.86,304.25,74.61,0,20.4,71,2,51,31
09-01-16,7.3,7.36,0.82,0.67,163.51,213.1,94.5,0,20.5,85,2,47,330
10-01-16,7.87,20.43,1.46,1.49,235.18,301.99,82.66,0,19.3,78,2,47,247
11-01-16,7.7,20.3,0.64,1.41,113.04,202.37,114.49,0,19.1,56,2,12,314
12-01-16,7.79,15.74,0.44,0.45,131.83,197.47,105.4,0,18.6,64,5,47,345
13-01-16,8.2,13.34,0.55,0.49,164.56,240.51,84.79,0,18.5,71,2,46,315
14-01-16,9.65,24.22,0.6,0.59,150.92,254.53,94.77,0,19,70,0,47,282
15-01-16,10.72,45.2,1.2,0.63,250.48,294.13,96.4,0,19.1,70,2,39,36
16-01-16,11.11,47.76,0.93,1.17,175.62,316.34,102.78,0,19.7,66,2,9,325
17-01-16,11.44,47.11,0.96,0.57,168.15,196.84,118.77,0,19.5,59,2,45,264
18-01-16,10.26,42.14,0.71,0.54,162.64,176.01,109.7,0,19.8,61,2,9,340
19-01-16,10.36,37.82,0.6,0.85,167.32,209.41,81.62,0,20,70,2,49,347
20-01-16,10.33,15.44,0.73,0.54,122.16,206.22,61.96,0,18.3,78,2.3,45,323
21-01-16,9.12,13.78,0.33,0.59,109.16,244.7,73.57,3,18.2,78,2.7,54,227
22-01-16,9.23,17.99,0.3,0.64,145.95,218.3,96.12,0,16.2,78,5.8,44,24
23-01-16,8.7,9.31,0.27,2.23,146.8,223.11,88.1,0,16.1,74,5,39,292
24-01-16,8.1,4.82,0.29,0.7,164.02,257.68,130.61,0,16.1,68,2,26,317
25-01-16,8.69,6.03,0.34,0.69,155.11,204.98,150.37,0,16.1,62,2,8,229
26-01-16,8.07,6.84,0.7,0.64,166.46,192.76,124.75,0,15.6,65,2,55,221
27-01-16,8.98,6.47,0.9,1.44,177.47,188.39,110.27,0,18.4,58,0,47,251
28-01-16,9.73,10.11,1.08,0.59,171.94,168.81,96.45,0,19.2,64,2,37,236
29-01-16,9.03,12.03,0.89,0.57,179.71,179.61,96.69,0,19.2,66,2,54,31
30-01-16,10.78,15.91,0.68,0.52,182.57,159.67,94.62,0,18.9,69,3,38,319
31-01-16,10.49,17.37,0.9,0.55,215.24,190.98,85.79,0,20.8,82,2,34,350
01-02-16,12.73,24.84,0.88,0.53,111.51,201.33,113.1,0,21.3,76,2,48,307
02-02-16,10.28,14.72,1.62,0.6,132.3,213.29,115.63,0,21.4,74,3,48,314
03-02-16,14.4,12.84,1.92,0.57,161.26,210.1,103.7,0,22.1,60,2.5,47,292
04-02-16,11.92,15.29,1.62,0.57,115.97,191.6,117.83,0,21.1,49,2.3,30,248
05-02-16,9.95,24.15,1.23,0.55,143.09,292.29,134.59,0,19.9,54,5,14,33
06-02-16,9.13,17.36,1.43,0.49,174.54,211.66,131.2,0,19.9,56,2,45,351
07-02-16,10.28,17.43,1.62,0.46,207.37,206.27,114.71,0,21.2,60,0,66,382
08-02-16,8.53,5.09,1.91,0.48,203.15,235.28,104.04,0,22.4,62,2,45,342
09-02-16,9.38,11.37,1.5,0.52,118.68,250.44,94.62,1,23.4,71,2,40,339
10-02-16,10.35,14.32,1.3,0.48,129.8,225.31,98.89,0,22,72,2,44,310
11-02-16,11.01,22.19,1.5,0.47,128.78,225.42,107.83,0,23.1,74,2,50,297
12-02-16,10.86,19.59,0.96,0.39,84.33,248.16,90.12,4,23.9,77,2,12,37
13-02-16,13.54,13.92,1.44,0.38,96.12,313.99,138.79,0,22.8,62,2,48,347
14-02-16,16.69,24.82,2.21,0.44,138.96,269.28,87.41,0,23.7,66,0,48,371
15-02-16,21.64,34.57,2.22,0.42,171.89,192.98,107.39,0,24.9,71,2,52,370
16-02-16,14.74,21.68,2.64,0.43,182.21,199.49,105.16,0,24.9,64,2,45,358
17-02-16,9.51,7.44,2.3,0.49,165.5,262.82,115.32,0,24.7,60,2,48,357
18-02-16,0,0,2.52,0.46,173.73,248.36,132.32,0,26.2,53,2.3,48,293
19-02-16,0,0,1.64,0.39,87.08,121.75,147.72,0,27.3,59,3,14,29
20-02-16,0,0,1.47,0.41,86.86,162.28,138.25,0,28,64,2.3,50,341
21-02-16,0,0,1.01,0.42,69.46,184.68,126.42,0,28,66,2,17,40
22-02-16,0,0,0.43,0.43,74.65,155.63,143.52,0,25.9,50,3,49,426
23-02-16,0,0,2.06,0.47,87.45,159.34,118.83,0,26.2,63,2.3,51,354
24-02-16,7.91,3.16,1.5,0.48,82.64,160.38,63.52,0,23.5,78,4.3,40,339
25-02-16,9.83,10.71,1.7,0.48,52.58,145.05,147.93,8,24.9,66,2,46,284
26-02-16,9.48,9.75,1.87,0.48,73.41,131.36,134.95,0,26.2,57,2,10,22
27-02-16,12.77,14.95,2.15,0.46,102.4,102.14,128.66,0,25.9,60,2,42,343
28-02-16,15.23,12.02,2.38,1.5,104,100.34,101.33,0,25.9,60,0,46,391
29-02-16,16.87,10.39,2.46,0.49,127.97,232.12,125.05,0,26.2,56,2,48,365
01-03-16,15.85,18.97,2.52,0.49,121.28,198.48,95.4,0,25.6,60,2,55,332
02-03-16,9.68,6.56,2.33,0.45,76.97,161.61,118.41,0,25.8,59,2,54,343
03-03-16,15.43,6.28,2.79,0.44,83.37,151.23,126.87,0,27.4,57,3,50,295
04-03-16,14.57,17.44,3.19,0.4,55.92,115.72,152.67,0,27.3,63,2,15,38
05-03-16,16.76,32.46,2.45,0.38,65.3,145.42,118.94,0,27.3,68,2,41,382
06-03-16,13.24,37.59,1.91,0.44,84.68,156.49,92.77,0,26.3,65,2,44,438
07-03-16,19.68,24.37,2.03,0.46,100.56,190.97,156.5,17,26.1,62,5,46,330
08-03-16,13.03,17.66,2.36,0.48,79.29,174.66,136.12,0,27.3,53,2,55,395
09-03-16,17.47,29.33,2.81,0.46,82.8,196.47,148.29,0,28.8,58,2,45,340
10-03-16,23.14,2.94,2.31,0.5,69.66,219.68,131.58,0,29,60,2,41,329
11-03-16,35.64,0.1,3.29,0.47,71.11,179.59,141.15,0,28.9,60,2.8,17,38
12-03-16,26.97,2.79,2.98,0.52,94.59,270.99,117.4,0,29,55,2.5,52,362
13-03-16,12.14,5.18,3.08,0.53,99.67,285.93,95,0,26.9,55,4,54,411
14-03-16,15.84,1.24,2.75,0.49,99.83,214.03,110.28,0,26.2,50,2,58,395
15-03-16,15.07,2.76,2.72,0.47,71.62,151.56,149.44,0,27.8,50,0,37,355
16-03-16,33.39,7.43,2.71,0.47,111.17,142.62,134.32,0,27.4,55,3,49,345
17-03-16,20.67,2.38,3.09,0.49,117.16,157.19,173.67,2,26.7,41,2,25,23
18-03-16,7.95,1,2.94,0.45,76.8,164.04,166.78,0,27.8,48,2,11,34
19-03-16,6.65,3.24,1.97,0.46,55.23,141.45,77.12,19,26.2,71,2,55,362
20-03-16,20.76,2.93,1.59,0.47,82.42,151.36,65.94,0,27.2,76,2.5,48,427
21-03-16,20.58,4.29,2.23,0.48,99.49,200.98,135.46,0,28.8,66,4,53,343
22-03-16,21.03,0.09,2.3,0.68,101.81,186.07,168.03,0,29.4,55,2.8,48,329
23-03-16,7.66,0.09,2.17,0.58,80.15,183.5,169.33,0,28.5,40,3,42,272
24-03-16,0.72,0.35,2.72,0.54,64.78,173.63,140.72,0,27.7,49,3,51,268
25-03-16,0.54,0.06,2.54,0.51,68.41,154.31,155.04,0,28.4,50,5,11,42
26-03-16,0.61,0.09,2.96,0.54,61.91,112.86,134.42,0,29.7,52,3,7,36
27-03-16,2.7,0.26,1.53,0.52,47.82,92.35,126.66,0,28.9,67,2,52,495
28-03-16,3.94,1.28,0.58,0.53,40.13,88.81,45.07,0,24.5,80,2,45,384
29-03-16,3.94,0.11,0.62,0.54,31.24,75.43,106.67,1,25.9,71,3,36,327
30-03-16,3.52,0,0.42,0.54,37.24,87.21,31.44,13,27,71,2,41,283
31-03-16,3.29,0.06,0.64,0.52,51.01,104.93,153.64,3,23.5,80,2,46,261
01-04-16,2.97,0.07,1.37,0.47,36.88,75.15,93.57,28,22.3,78,2,14,28
02-04-16,2.91,0,1.64,0.49,37.91,97.86,57.97,0,25,84,0,53,300
03-04-16,3.42,0.07,1.24,0.51,31.22,65.02,80.49,2,27.4,84,2,63,349
04-04-16,4.49,0.08,1.13,0.46,37.66,78.09,100.69,9,28.9,82,5,37,271
05-04-16,4.64,0.86,0.57,0.45,53.3,68.05,51.22,16,28.6,83,3,44,302
06-04-16,4.9,0,0.62,0.12,43.9,89.08,164.37,0,30.2,78,3.8,50,280
07-04-16,4.68,0.06,1.43,0.49,44.67,74.89,186.09,0,30.2,76,2.8,37,248
08-04-16,4.53,0.1,1.59,0.66,43.92,78.27,184.08,0,30.6,74,3,14,28
09-04-16,4.29,0.07,1.61,0.54,46.91,74.43,69.46,0,30.4,75,2,52,304
10-04-16,4.69,0.07,1.05,0.54,31.97,67.71,198.05,0,30.9,71,3,52,355
11-04-16,4.78,0.07,1.98,0.51,40.67,79.4,184.59,0,31,76,2.5,39,325
12-04-16,4.67,0.06,2.89,0.48,47.02,117.4,143.58,0,31.5,70,2.5,38,291
13-04-16,4.92,0.06,2.51,0.51,46.49,157.89,159.82,0,31.3,66,2.8,45,228
14-04-16,4.44,0.06,1.49,0.58,43.21,103.79,191.86,0,31.1,68,2.2,15,27
15-04-16,4.23,0.07,1,0.55,37.98,101.42,136.33,0,30.9,72,2.5,13,26
16-04-16,3.33,0.08,0.77,0.5,33.9,123.29,127.97,0,30.9,71,2.3,44,276
17-04-16,3.53,0.08,0.53,0.47,30.71,90.6,145.05,0,30.9,75,3.3,62,325
18-04-16,3.91,0.08,0.37,0.46,30.41,61.56,90.49,0,30.4,71,3,43,282
19-04-16,3.83,0.07,0.81,0.43,25.79,63.69,80.88,0,31.3,69,3.4,43,298
20-04-16,3.43,0.09,1.03,0.46,38.68,58.29,168.87,0,30.8,68,4.7,42,271
21-04-16,3.89,0.09,0.56,0.47,31.88,70.22,109.33,0,30.9,70,4.4,38,261
22-04-16,3.76,0.06,0.76,0.73,39.52,72.78,170.68,0,31.4,69,3.8,15,22
23-04-16,3.52,0.07,0.95,0.4,39.23,66.49,172.8,0,31.7,68,4,36,265
24-04-16,4.7,0.07,0.91,0.38,36.51,74.88,147.6,0,32.5,64,2.3,55,328
25-04-16,5.56,40.45,0.55,0.39,38.37,108.68,213.69,0,31.9,68,2.8,49,263
26-04-16,4.08,0.07,0.64,0.43,31.42,120.75,176.51,0,31.8,66,2.7,54,284
27-04-16,2.5,0,0.53,0.45,29.33,95.91,162.51,0,31.4,71,2.5,43,233
28-04-16,2.28,0.06,0.4,0.51,33.42,75.77,183.75,0,31.6,69,2.6,40,222
29-04-16,2.27,0.07,0.73,0.84,44.29,72.2,182.97,0,32.1,69,2.3,16,29
30-04-16,2.86,0.06,1.01,2.71,32.53,79.02,182.25,0,32.1,67,2.4,41,255
01-05-16,3.14,1.21,0.78,1.38,36.54,79.09,173.36,0,29.5,68,3,33,47
02-05-16,3.36,0,0.84,1.37,42.1,85.4,131.38,10,26.4,69,4.3,60,361
03-05-16,2.97,0,1.63,11.57,59.21,90.9,113.26,0,28.7,71,2.3,51,330
04-05-16,2.72,0.49,1.58,18.13,37.85,86.66,168.26,0,28.5,64,4.7,50,297
05-05-16,2.81,0,1.51,1.41,71.45,88.94,161.95,0,28.7,67,2,46,269
06-05-16,2.84,0,1.08,52.52,59.75,86.07,135.62,0,28.3,66,3,12,30
07-05-16,3.19,0,0.63,0.97,58.62,57.05,83.42,0,26.3,78,5,39,299
08-05-16,3.3,0,0.81,0.75,46.37,80.29,188.35,11,28.8,66,3,65,382
09-05-16,3.29,0,1.42,0.61,51.65,91.6,168.65,0,29.2,72,0,45,348
10-05-16,3.11,0,2.11,0.74,85.34,76.86,113.99,2,30.7,65,2,50,333
11-05-16,3.13,0.05,2.07,0.7,61.38,100.89,172.52,0,31.2,63,2,46,300
12-05-16,2.91,0,2.45,0.8,62.69,100.92,159.82,0,28.4,72,4,45,282
13-05-16,2.99,0,1.8,0.95,49.12,67.62,98.44,17,25.2,83,2.3,16,37
14-05-16,3.33,0,1.37,1.97,48.2,53.46,186.66,29,28.8,78,3.5,56,374
15-05-16,4.19,0.1,1.27,0.7,34.65,65.37,73.88,2,30.5,74,2.5,45,357
16-05-16,2.65,139.5,0.15,0.69,14.32,70.18,6.71,0,31.3,71,3.7,49,306
17-05-16,2.83,6.33,0.18,0.56,18.49,59.31,173.22,0,31.2,71,4.3,36,323
18-05-16,1.13,8.33,0.75,1.14,29.62,77.05,136.34,0,28.7,77,2,45,293
19-05-16,1.43,4.16,0.67,1.4,22.54,65.59,120.86,22,27.3,80,5.5,49,244
20-05-16,0.81,0,1.16,1.27,24.31,67.42,60.26,1,25.8,89,2,13,35
21-05-16,1.4,0.07,1.65,2.12,12.71,77.48,51.64,21,24.7,90,8,21,41
22-05-16,0.31,4.34,1.48,2.13,48.39,86.16,152.13,52,29,78,0,60,345
23-05-16,0.25,0,1.55,2.15,39.21,70.15,195.66,0,30.6,73,2.5,23,9
24-05-16,0.06,3.56,2.46,2.17,40.52,74.2,134.05,0,27.8,83,0,65,427
25-05-16,0.35,0.37,2.1,2.14,46.72,73.7,185.79,5,27,81,2.5,45,306
26-05-16,1.31,0.66,1.9,2.15,46.28,69.58,208.69,19,28.6,75,3.5,45,261
27-05-16,0.18,0.13,2.75,2.16,50.45,73.27,161.13,3,28.7,75,2,13,27
28-05-16,1.01,2.06,3.24,2.15,46.71,68.62,81.79,4,26.6,85,2,46,238
29-05-16,0.72,0.48,2.63,2.16,60.3,56.92,148.74,14,28.5,78,0,47,385
30-05-16,0.58,16.17,2.2,2.19,71.23,75.22,6.64,0,30.1,68,3,62,315
31-05-16,0.84,10.54,0.89,0.53,25.91,65.68,110.53,0,28.6,79,2,57,291
01-06-16,0.08,8.82,1.43,2.15,57.25,51.49,122.66,3,29.5,75,2,48,274
02-06-16,0.22,7.84,1.53,2.16,49.69,44.76,225.11,0,31.3,65,2,34,231
03-06-16,1.32,7,1.74,2.16,32,56.83,167.3,0,31.5,68,3,17,29
04-06-16,1.09,8.29,2.34,2.17,35.57,55.41,177.68,0,31.5,69,3,46,323
05-06-16,1.16,17.36,1.65,2.19,37.04,64.55,112.91,0,30.1,73,2,51,387
06-06-16,0.69,8.9,1.25,0.91,28.75,37.67,133.39,0,29.3,81,2.5,37,299
07-06-16,17.59,6.42,0.78,1.15,28.22,41.1,162.95,46,27.3,87,2,53,229
08-06-16,17.44,7.23,2.08,0.7,42.52,50.38,115.91,20,29.7,76,2.5,42,211
09-06-16,8.95,12.32,1.3,0.62,24.99,41.01,109.68,0,28.5,82,2,38,197
10-06-16,1.57,13.78,1.56,1,26.78,55.9,59.93,27,30.9,71,2.5,13,21
11-06-16,1.76,0.33,2.51,2.21,35.65,38.41,33.44,0,27.2,84,0,41,229
12-06-16,1.93,19.18,2.62,2.23,33.98,37.86,69.28,75,26.5,86,2,56,288
13-06-16,2.11,0.18,2.82,2.26,34.84,57.21,112.72,12,27.7,81,2,42,270
14-06-16,2.15,1.21,1.01,2.24,39.05,39.25,105.33,0,28.6,84,2,49,254
15-06-16,2.18,2.19,1.06,0.47,40.78,36.65,84.34,3,29.6,81,0,44,221
16-06-16,2.1,0.1,1.01,0.51,30.64,38.04,161.78,12,30.5,74,3,36,202
17-06-16,0.36,26.46,0.8,0.53,25.29,47.71,158.13,0,29.9,76,2,16,28
18-06-16,0.34,126.83,0.77,0.52,22.93,44.92,156.5,4,29.3,77,3.3,47,272
19-06-16,0.25,128.05,0.82,0.59,17.79,40.78,208.98,2,30.2,75,3.5,46,307
20-06-16,0.19,129.13,0.87,0.56,12.93,0,221.86,0,30.7,71,2,37,233
21-06-16,0.26,130,0.94,0.47,12.88,0,185.99,0,30.1,76,2,34,225
22-06-16,0.38,130.55,1.39,1.26,14.3,34.89,127.47,2,29.9,77,2,40,209
23-06-16,0.38,130.75,0.93,0.46,12.71,45.03,100.23,1,30,79,2,46,217
24-06-16,0.23,131.78,0.7,0.44,14.19,23.53,178.49,0,30.9,72,3,9,17
