Date,SO2,NO2,CO,O3,PM2.5,PM10,SolarRad,Rainfall,Temp,Humidity,WindSpeed,IndoorPatient
01-01-13,10.99,64.8,3.01,7.77,178.41,515.31,183.69,0,17,69,0,28
02-01-13,13.41,71.56,2.73,7.78,204.03,473.83,203.27,0,18.4,68,2,36
03-01-13,10.87,67.23,2.45,6.91,278.17,462.5,188.48,0,18.9,74,0,31
07-01-13,19.36,51.01,5.18,16.51,255,220.83,173,0,17.1,59,2,38
08-01-13,7.67,52.6,2.38,18.42,217.7,271.03,137.65,0,12.5,71,2.3,39
09-01-13,5.66,52.16,1.29,19.49,205.36,263.36,132.54,0,10.4,81,2,29
10-01-13,15.27,57.19,2.21,18.74,290.69,416.27,123.94,0,12.3,80,2,22
12-01-13,7.32,60.26,1.57,18.78,214.04,276.26,151.13,0,15.8,66,2,29
13-01-13,15.34,62.84,1.29,18.08,214.24,292.34,191.01,0,16.8,73,2,41
14-01-13,14.95,75.33,1.93,19.04,254.9,361.72,177.68,0,17.7,68,0,33
15-01-13,14.88,79.18,2.29,20.16,204.31,322.05,190.69,0,18.5,63,2,39
16-01-13,4.7,68.86,0.98,16.53,204.76,277.08,228.69,0,18.6,68,0,31
17-01-13,15.24,75.35,1.83,18.89,221.97,323.88,223.79,0,19.4,67,0,31
19-01-13,12.95,67.5,1.46,18.66,169.15,265.63,211.62,0,21.6,62,0,35
20-01-13,18.31,57.54,1.06,19,161.82,221.49,198.64,0,21.5,64,2,34
21-01-13,11.03,55.59,1.34,16.91,115.88,182.53,189.15,0,19.6,58,2,37
22-01-13,16.44,54.67,1.5,17.03,139.79,199.42,186.47,0,19.4,58,2,42
23-01-13,12.45,57.05,2.46,18.82,121.92,187.14,187.28,0,19,59,2.3,36
24-01-13,3.6,49.84,1.68,17.8,122.33,174.87,189.85,0,18.5,60,2.7,36
26-01-13,11.19,50.08,0.49,17.5,128.02,181.81,325.01,0,16.1,59,2.4,41
27-01-13,9.6,54.44,2.06,18.25,171.79,234.81,302.82,0,17,66,2,42
28-01-13,10.23,67.43,1.67,17.23,181.67,231.52,348.99,0,18.2,64,2,33
29-01-13,9.85,61.92,1.67,16.7,178.18,245.2,356.43,0,17.9,65,2,42
30-01-13,15.73,69.68,1.44,17.22,203.05,333.56,355.47,0,19.6,51,2,35
31-01-13,13.62,73.57,1.6,16.31,197.83,276.5,363.45,0,20,60,0,25
02-02-13,12.39,78.13,1.62,16.43,224.81,296.38,386.99,0,21.4,59,2,45
03-02-13,19.18,64.38,0.84,16.71,167.09,237.17,403.8,0,22.3,49,2,35
04-02-13,9.61,69.5,1.35,15.92,125.55,216.19,430.6,0,22.3,55,2,45
05-02-13,10.7,86.38,1.6,16.44,164.65,242.44,414.49,0,23.2,58,2,37
06-02-13,11.38,76.7,1.13,15.9,119.84,197.56,423.33,0,23.8,53,3,29
13-02-13,16.23,74.04,1.01,6.59,125.24,196.72,395.74,0,23.4,51,2,30
14-02-13,20.87,98.8,1.63,3.37,169.8,208.37,399.31,0,22.4,54,3,32
16-02-13,13.74,73.1,0.99,4.04,156.97,262.7,373.49,0,23.5,56,2,37
17-02-13,8.79,69.17,1.24,9.95,123.9,211.45,374.13,0,19.1,82,3,51
18-02-13,7.25,58.14,1.36,16.4,77.41,41.62,202.96,8,17.9,83,2,27
19-02-13,9.24,79.6,1.52,20.69,93.16,54.98,202.75,0,20.4,63,2.5,11
20-02-13,7.58,61.05,1.12,30.77,80.11,36.05,213.87,0,22.3,55,2,39
23-02-13,18.18,68.46,0.99,30.13,106.93,101.84,252.55,0,24.8,56,2,52
24-02-13,12.5,60.38,1.16,19.78,148.73,201.59,229.66,0,25.9,51,2,28
25-02-13,6.76,67.96,3.77,21.1,74.04,157.07,274.54,0,25.8,49,2,40
26-02-13,10.72,52.75,2.28,21.58,89.51,133.99,260.62,0,25.5,46,2.3,37
27-02-13,12.33,62.54,1.05,33.9,82.73,152.88,299.11,0,25.6,52,3,36
28-02-13,14.61,63.5,1.04,27.85,113.11,188.38,295.64,0,25.2,52,2,21
02-03-13,17.47,78.24,1.75,30.56,104.7,190.13,282,0,24.4,44,2.3,52
03-03-13,8.06,53.12,1.64,33.25,104.09,173.57,289.27,0,24.8,56,2,24
04-03-13,14.77,46.55,1.65,31.99,156.89,233.59,294.27,0,25.5,51,2,24
05-03-13,15.68,59.32,1.6,27.55,154.84,233.95,300.21,0,25.1,50,2,29
06-03-13,22.35,86.31,3.02,23.74,221.91,361.2,294.28,0,26.1,51,2,42
07-03-13,15.23,91.82,2.3,24.19,184.61,289.36,301.8,0,26.5,45,4,30
09-03-13,21.96,82.68,1.73,28.47,164.81,261.43,301.12,0,26.2,47,3,60
10-03-13,24.85,78.34,1.17,17.61,173.69,277.47,285.19,0,27,43,2.7,45
11-03-13,8.56,33.49,2.05,18.95,75,133.23,258,0,26.5,68,2,45
12-03-13,8.44,32.35,5.01,22.31,50.09,95.21,259.85,0,27.5,70,2,28
13-03-13,7.39,43.55,1.55,18.8,63.6,111.47,273.44,0,26.8,74,2,57
14-03-13,6.11,40.31,2.21,18.45,94.08,136.85,274.99,8,28.3,66,2,43
18-03-13,12.55,26.17,1.09,36.15,76.42,136.53,260.54,0,26.4,44,2.5,28
19-03-13,8.99,35.69,0.88,33.5,57.01,118.5,380.08,0,27.9,50,2,21
20-03-13,9.17,42.99,1.02,29.49,49.72,136.24,397.67,0,28.4,54,2.5,51
21-03-13,6.32,41.35,0.9,25.43,101.79,136.14,470.43,0,28.5,57,3,29
23-03-13,12.11,57.05,1.75,16.95,126.03,124.31,372.53,17,28.1,72,2,46
24-03-13,10.1,48.43,0.93,21.35,57.8,101.83,367.99,1,29.2,69,2,45
25-03-13,5.8,38.13,0.77,31.28,101.53,110.93,288.75,0,29.7,63,2,46
27-03-13,9.52,28.01,0.45,27.83,55,103.61,288.33,0,29.7,55,2,21
28-03-13,7.07,29.56,0.4,28.02,65.15,185.73,295.55,0,29.8,57,2.5,31
30-03-13,8.81,33.94,0.69,34.16,87.78,119.36,287.33,0,28.8,54,2.3,40
31-03-13,7.83,41.3,0.65,18.88,81.57,105,277.34,0,29.2,69,2,49
01-04-13,9.09,45.44,1.95,16.79,68.03,114.33,271.46,2,27.4,62,2,43
02-04-13,7.49,27.31,1.28,19.29,76.3,103.67,289.86,0,29.2,71,2,26
03-04-13,7.69,26.83,0.53,16.55,86.07,103.71,317.46,0,30,64,2.2,38
04-04-13,6.17,33.31,0.38,14.01,69.3,112.19,316.05,0,31.1,50,2.5,35
06-04-13,6.51,35.87,0.44,44.86,73.17,138.46,299.11,0,29.2,35,3.5,25
07-04-13,6.63,33.53,0.53,26.18,64.28,122.76,309.07,0,29.7,64,2.8,50
08-04-13,6.48,23.05,0.82,13.39,72.79,106.27,294.71,0,30.6,65,3.4,23
09-04-13,7.11,20.15,0.45,10.49,47.32,95.94,408.89,0,30.9,65,2.8,24
10-04-13,4.49,24.93,0.32,12.79,37.94,80.47,481.72,0,30.3,69,3,34
11-04-13,5.1,26.94,1.11,21.67,40.36,89.36,498.35,0,30.7,69,3,31
13-04-13,5.58,27.57,0.35,25.52,35.47,81.15,508.09,0,31.1,64,3.7,34
15-04-13,7.91,43.59,0.84,30.75,52.01,99.79,487.97,0,28.6,54,2.5,48
16-04-13,6.84,52.4,0.41,21.97,54.08,104.77,447.85,0,25.6,69,3.3,41
17-04-13,5.68,49.55,0.88,15.55,53.6,109.31,441,3,25.6,73,2.5,32
18-04-13,8.17,45.35,0.88,18.65,61.84,108.3,472.18,4,26.7,64,2,34
20-04-13,3.6,39.63,0.63,35.25,60.91,66.66,476.57,9,27.6,61,2.5,41
21-04-13,9.26,41.09,0.63,24.43,90.88,143.83,483.08,0,27.5,66,3,43
22-04-13,6.45,41.86,1.53,17.13,57.98,100.47,464.61,0,24.8,73,2,40
23-04-13,9.59,41.68,1.38,25.26,82.86,131.51,466.16,1,26.9,68,2,25
24-04-13,9.04,46.3,0.56,32.53,107.24,140.99,464,0,29,61,2.5,22
25-04-13,9.03,64.32,1.36,25.77,135.97,209.35,470,0,30.1,61,4,31
27-04-13,4.47,32.97,0.59,13.7,65.03,84.3,449.87,0,28.4,73,3,37
28-04-13,4.12,41.91,0.67,17.88,39.5,77.61,445.34,13,28.4,74,2.7,36
29-04-13,4.83,34.22,0.48,12.6,37.04,79.53,462.97,0,30.4,76,2.4,33
30-04-13,13.34,35.73,1.52,12.94,34.72,83.94,471.34,0,30.6,75,2.8,34
02-05-13,7.43,36.06,0.75,10.64,24.4,63.97,480.13,0,31.3,71,3.2,35
04-05-13,4.91,30.94,0.9,10.15,19.36,51.64,438.89,0,27.9,71,4,45
05-05-13,6.07,31.98,0.55,10.16,14.88,44.52,417.94,4,25.2,75,2.8,21
06-05-13,4.05,32.88,1.06,10.21,23.86,44.03,432.03,2,23.6,86,3.4,34
07-05-13,4.64,40.38,1.08,10.21,29.15,52.44,445.47,17,26.5,84,3,40
08-05-13,5.51,34.83,0.92,10.85,18.82,41.74,440.93,18,27.4,81,2,28
09-05-13,4.78,32.92,0.73,10.97,32.52,57.33,430.24,40,27.8,82,4,31
11-05-13,5.72,29.69,0.98,11.76,15.53,47.41,420.3,0,29.7,74,3.8,39
12-05-13,3.7,38.95,1.11,16.31,43.7,69.66,396.45,7,26.8,79,2,28
13-05-13,5.15,35.39,0.61,20.01,36.34,71.26,358.13,3,28.7,73,2.3,34
14-05-13,7.47,29.94,0.74,16.06,37.93,63.08,394.87,19,27.8,76,3.5,25
15-05-13,6.62,39.73,1.25,12.42,41,78.9,497.8,0,28.5,75,2,38
16-05-13,3.33,39.38,1.29,14.06,12.09,30.89,306.9,3,23.4,91,2.5,30
18-05-13,4.25,45.57,1.08,15.51,45.37,107.49,412,0,28.8,81,3,41
19-05-13,6.42,32.64,0.82,15.71,40.4,98.74,493.85,3,30.6,74,3.7,42
20-05-13,4.64,38.32,1.21,12.77,50.56,85.43,279.73,0,27.5,86,2,31
21-05-13,4.43,40.82,1.93,12.83,41.3,69.19,230.87,30,26.7,85,2.3,33
22-05-13,4.25,41.76,1.36,12.22,38.41,69.7,227.48,4,26.4,87,2,42
25-05-13,5.45,45.93,1.04,13.66,52.01,70.37,304.78,22,28.4,80,2,47
26-05-13,4.79,38.26,1.53,18.93,35.68,71.46,392.3,0,30,76,2,29
27-05-13,4.11,41.42,1.79,14.46,49.35,96.72,398.67,0,30,73,2,46
28-05-13,2.52,38.5,0.78,14.94,26.26,58.58,416.29,0,29,74,2,36
29-05-13,9.13,34.78,1.08,16.59,18.66,37.22,419.18,1,28.4,78,4.6,39
30-05-13,8.24,29.07,1.05,20.54,20.42,31.68,410.62,1,26.9,82,6.3,34
01-06-13,8.2,34.3,1.2,14.15,46.43,66.27,371.26,12,30.3,78,2,32
02-06-13,7.21,29.46,1.14,16.61,30.36,61.59,418.85,0,31,73,3.5,40
03-06-13,10.92,29,1.63,18.21,41.95,73.86,461.42,0,32.2,71,3.5,43
04-06-13,11.12,31.47,0.56,15.33,61.35,49.61,429.65,0,32.1,72,2,29
05-06-13,6.12,31.1,0.5,13.98,32.05,53.78,470.35,0,31.5,74,3.5,38
06-06-13,5.33,47.64,0.8,12.7,25.06,56.56,453.13,1,29.2,82,2,31
08-06-13,4.87,27.5,0.52,12.64,16.09,52.02,454.18,20,30,77,2.2,45
09-06-13,2.99,31.77,0.44,14.5,15.42,50.24,454.39,0,29.7,79,2,35
10-06-13,6.09,38.17,0.43,15.04,16.11,56.4,463.8,0,31.2,72,2,31
11-06-13,7.27,47.32,0.93,14.52,16.54,63.31,473.76,0,32.1,68,2,30
12-06-13,6.42,49.45,0.69,13.34,14.73,50.07,467.11,0,31.2,65,2.7,30
13-06-13,6.28,27.24,0.65,12.78,14.18,67.33,470.06,0,30.9,67,2,38
15-06-13,5.64,33.8,0.38,12.39,20.36,109.17,466.27,1,30.5,74,2.3,40
16-06-13,2.64,36.57,0.84,10.88,15.34,95.55,474.37,0,31.9,67,2,50
17-06-13,11.74,31.51,0.69,10.78,17.24,106.09,481.65,0,32,66,2.3,38
18-06-13,9.55,30.09,0.43,10.63,14.36,108.72,479.81,0,32.2,67,2,39
19-06-13,9.31,39.96,1.37,10.28,13.25,89.09,409.44,0,29.6,81,2.3,35
20-06-13,11.49,47.74,1.16,10.28,18.77,84.8,342,9,29.7,81,2,27
22-06-13,6.78,43.22,0.56,10.17,15.49,50.89,417.08,11,30.9,73,2,32
23-06-13,3.82,46.29,0.52,10.28,39.73,63.64,424.03,0,30.9,73,2.5,44
18-08-13,4.27,38.7,1.13,8.92,12.2,5.21,493.61,1,28.4,78,3,43
19-08-13,3.09,38.49,0.6,8.97,13.4,7.07,501.33,0,28.4,76,3.5,44
24-08-13,5.04,28.09,0.79,8.37,12.82,6.94,589.95,0,30.1,75,2,29
26-08-13,4.97,35.32,0.43,8.71,12.42,3.92,499.96,0,28.7,83,2.5,29
27-08-13,8.29,46.14,1.02,9.03,5.51,5.5,516.87,17,28,84,2,36
01-01-14,11.23,60.57,2.1,10.16,191.9,515.31,168.28,0,19.2,63,2,28
02-01-14,11.27,54.75,1.47,10.24,202.07,473.83,179.72,0,19.3,71,2,30
04-01-14,6.41,42.76,0.75,10.17,159.78,0,141.54,0,16.9,71,2,33
06-01-14,11.12,53.29,1.66,10.16,91.51,0,150.39,0,17.1,84,0,37
07-01-14,7.8,59.39,1.19,10.16,188.31,220.83,148.04,0,17,77,2,24
08-01-14,11.49,55.32,0.85,10.09,178.19,271.03,144.51,0,16.6,60,2,48
09-01-14,8.73,38.43,0.7,10.28,184.46,263.36,132.98,0,14.4,87,2,35
11-01-14,6.88,83.23,1.8,10.23,185.34,312.39,188.02,0,20,63,2,50
12-01-14,11.32,45.54,0.92,10.32,176.63,276.26,187.18,0,19.5,64,2,34
13-01-14,12.59,51.57,0.93,10.16,176.48,292.34,176.54,0,20,67,2.5,34
15-01-14,6.05,34.39,0.56,10.26,168.26,322.05,119.22,0,15.8,88,2,37
16-01-14,10.32,35.21,1.92,10.11,189.73,277.08,128.85,0,16.7,78,2.7,40
18-01-14,7.2,52.78,1.04,10.22,98.28,0,158.19,0,20.1,69,3,51
19-01-14,11.4,47.26,0.81,10.27,142.52,265.63,164.97,0,20.3,72,4,52
20-01-14,14.37,59.66,1.22,10.24,138.65,221.49,160.51,0,18.6,79,2,40
21-01-14,4.56,37.49,2.01,10.19,149.83,182.53,141.45,0,16.7,85,2.5,41
22-01-14,9.26,58.53,1.83,10.24,147.46,199.42,150.96,0,19.2,80,2,33
23-01-14,20.29,60.73,1.57,9.9,171.44,282.73,171.74,0,21.4,66,2,39
25-01-14,11.46,51.67,1.36,14.02,112.11,167.47,197.31,0,21.2,61,2,50
26-01-14,6.19,47.26,0.66,15.17,121.56,138.07,218.58,0,19.7,62,2.5,38
27-01-14,7.9,47.6,0.74,17.59,144.59,234.81,219.24,0,17.5,70,2,46
28-01-14,9.48,46.99,1,11.87,155.12,231.52,186.13,0,17.1,71,2.5,34
29-01-14,12.6,61.02,6.69,5.7,135.1,256.53,160.79,0,19.3,67,2,42
30-01-14,14.62,62.29,6.22,5.51,150.5,362.47,212.23,0,20,61,2.5,38
01-02-14,8.45,38.15,1.24,5.42,188.32,316.51,289.71,0,18.4,78,2.5,49
02-02-14,7.26,41.82,0.9,5.42,176.83,256.12,301.08,0,19.3,66,2.8,35
03-02-14,6.75,43.43,1.28,5.5,151.63,236.12,279.41,0,17.6,67,2.5,46
04-02-14,9.18,54.3,1.13,5.59,121.82,326.01,274,0,16.2,77,3,34
05-02-14,8.78,61.09,2.1,5.49,165.11,375.11,303.28,0,19.6,74,2,43
06-02-14,12.78,65.51,2.73,5.54,120.05,387.43,338.82,0,21.1,67,2,32
08-02-14,12.64,45.02,1.41,5.56,119.16,233.52,378.74,0,23.6,67,2,37
09-02-14,13.38,48.88,1.65,5.51,152.33,152.53,376.7,0,23.1,65,2,11
10-02-14,16.92,68.62,2.66,5.51,127.9,215.42,371.32,0,22,51,2,44
11-02-14,8.51,65.05,0.7,5.5,135.29,260.42,422.12,0,22.4,51,2.3,38
12-02-14,12.69,58.86,1.3,5.7,132.9,201.88,387.16,0,21.5,44,2,53
13-02-14,8.84,66.26,1.72,5.59,136.17,196.72,364.04,0,20.7,48,2.8,34
15-02-14,7.83,51.99,1.55,5.28,172.22,74.39,343.28,0,19.6,71,2.8,45
16-02-14,4.34,47.51,1.63,5.5,140.06,127.31,274.77,1,18.8,87,2.3,35
17-02-14,6.11,107,2.83,7.62,147.12,211.45,400.9,8,17.9,79,2,35
18-02-14,10.28,60.86,1.39,5.58,118.24,10.63,330.29,3,18.8,59,2.7,50
19-02-14,10.5,62.7,0.19,5.41,77.36,54.98,321.07,0,21.2,56,2,40
20-02-14,10.22,47.27,0.28,5.43,95.51,36.05,344.84,0,21,58,2,32
22-02-14,16.65,78.91,4.85,5.93,91.96,30.68,206.55,0,21.9,59,2,41
23-02-14,14.9,70.01,1.29,5.64,114.93,101.84,208.06,0,23.1,58,2.7,44
24-02-14,13.71,53.89,1.18,5.54,125.17,201.59,243.86,0,23.4,64,2,43
25-02-14,16.52,66.25,1.22,5.57,80.16,157.07,287.93,0,24.3,52,2.5,44
26-02-14,16.22,72.54,1.01,5.68,85.25,133.99,257.54,0,22.7,58,2,43
27-02-14,21.85,78.48,0.82,5.67,72.08,152.88,240.87,0,23.4,56,2.5,42
01-03-14,16.08,67.24,1.57,5.6,117.17,173.91,220.01,0,23.4,57,2,27
02-03-14,10.83,60.75,0.68,5.49,108.39,190.13,221.67,0,23.4,59,2.8,43
03-03-14,13.05,58.91,2.31,5.51,94.61,173.57,222.23,0,24,55,2,37
04-03-14,16.81,62.91,0.7,5.59,121.91,233.59,218.34,0,23.9,46,3,37
05-03-14,17.53,63.76,0.71,5.62,122.25,233.95,212.51,0,23.2,52,2.7,37
06-03-14,15.66,81.66,1.31,5.65,221.91,361.2,211.11,0,23.7,52,2,44
08-03-14,17.39,87.32,1.36,5.85,149.46,242.24,190.17,0,22.8,47,2,36
09-03-14,29.67,100.32,1.55,5.71,132.05,261.43,203.61,0,23.7,44,2,44
10-03-14,22.58,78.23,1.2,5.55,146.07,277.47,302.56,0,24.5,45,2.8,41
11-03-14,27.62,78.54,1.6,6.9,97.4,133.23,333.64,0,24.6,45,2,36
12-03-14,39.35,98.95,2.33,10.06,77.4,95.21,345.18,0,26.1,47,2,30
13-03-14,25.94,62.6,2.38,7.77,104.23,111.47,355.45,0,27.1,52,2,32
15-03-14,18.06,79.88,2.19,6.21,103.42,0,351.1,0,25.9,40,3,43
16-03-14,19.31,82.87,1.69,5.76,84.56,0,368.52,0,25.8,42,2.3,47
18-03-14,27.91,63.46,0.66,5.43,84.42,136.53,332.39,0,27.9,60,2,37
19-03-14,15.25,39.12,0.72,5.59,80.28,118.5,559.13,0,28.3,64,2.5,41
20-03-14,11.23,36.83,0.35,5.57,68.06,136.24,500.67,0,27.4,52,2,38
22-03-14,10.6,85.27,2.78,16.93,128.36,222.07,392.44,0,27.2,57,2,45
23-03-14,10.72,79.59,4.2,14.21,128.2,124.31,418.27,10,26,58,2,37
24-03-14,11.01,81.61,4.93,16.37,84.29,101.83,416.55,0,26.5,65,2.5,42
25-03-14,6.37,81.66,5.56,19.92,107.4,110.93,370.21,0,27.1,66,2,46
27-03-14,7.64,42.91,4.48,19.15,64.67,103.61,371.09,0,30.2,65,2,41
29-03-14,6.31,43.12,2.37,18.83,72.82,152.36,287,0,31.5,42,2,42
30-03-14,5.21,38.09,1.58,22.26,67.22,119.36,286.98,0,31.5,47,2.7,41
31-03-14,5.91,55.84,0.96,16.2,67.55,105,271.84,0,31.6,51,2,36
01-04-14,6.3,58.97,3.54,15.27,69.23,114.33,264.8,0,30.7,58,2,21
02-04-14,5.27,44.99,3.72,14.88,63.68,103.67,326,0,30.9,54,2,39
03-04-14,4.37,40.58,2.79,14.62,73.29,103.71,386.41,0,29.7,59,2,31
05-04-14,4.52,54.86,1.8,21.05,57.35,137.17,345.65,6,27.7,65,2,42
06-04-14,4,56.2,0.99,29.34,61.49,138.46,342.45,0,27.9,70,2,44
07-04-14,4.21,56.69,1.67,20.49,61.76,122.76,342.54,1,29.5,68,2.3,46
08-04-14,3.7,45.55,1.66,18.24,60.4,106.27,334.87,0,29.9,71,2.7,37
09-04-14,4.35,36.57,2.36,17.73,51.3,95.94,421.12,0,30.5,68,3.3,36
10-04-14,2.65,31.31,1.5,19.25,42.62,80.47,464.27,0,29.6,60,2,25
12-04-14,5.21,42.4,1.87,19.8,46.58,87.98,502.45,0,30.8,50,2,35
13-04-14,4,64.54,2.97,18.96,48.15,81.15,496.25,0,30.1,42,2,37
15-04-14,6.46,80.96,2.69,22.24,73.84,99.79,498.91,0,29.8,51,2,31
16-04-14,4.48,76.24,0.63,20.56,78.45,104.77,470.49,0,31.6,49,2,30
17-04-14,4.29,51.97,0.9,23.15,64.83,109.31,446.2,0,31.3,63,2,32
19-04-14,6.59,53.88,3.09,22.3,62.63,135.24,446.31,0,31.8,58,2,49
20-04-14,2.07,40.84,1.89,24.4,50.22,66.66,472.94,0,32.6,51,2,43
21-04-14,5.4,35.33,1.28,19.27,58.12,143.83,474.03,0,32,40,2,40
22-04-14,4.22,48.6,2.45,17.32,50.09,100.47,452.51,0,32.4,37,2,32
23-04-14,5.33,54.23,2.48,21.53,61.51,131.51,444.35,0,32.8,36,2,32
24-04-14,5.14,56.1,1.72,26.6,72.71,140.99,445.33,0,34.4,38,2.3,38
26-04-14,4.9,58.93,3.34,26.02,69.15,122.44,447.89,0,31.5,58,2.3,27
27-04-14,3.01,53.85,1.29,18.96,72.5,84.3,456.14,1,32.2,64,2,31
28-04-14,2.55,45,1.67,26.99,45.37,77.61,459.26,0,29.4,68,2,33
29-04-14,3.28,42.79,1.63,24.35,40.25,79.53,475.41,7,30.4,65,2,32
30-04-14,8.1,50.57,2.11,18.91,44.51,83.94,476.9,11,31,65,2.3,43
03-05-14,5.42,35.46,2.45,12.31,40.63,67.34,494.38,3,28.7,60,2,38
04-05-14,3.22,42.92,2.13,17.64,36.91,51.64,470.72,0,30.3,61,2,44
05-05-14,4.25,38.61,1.22,15.38,34.26,44.52,458.4,0,28.4,72,2,36
06-05-14,2.54,39.57,1.72,16.4,45.59,44.03,468.94,0,31.3,60,2,26
07-05-14,2.87,53.69,1.11,11.76,50.39,52.44,463.94,0,27.7,78,2.5,18
08-05-14,3.21,52.45,1.13,19.91,44.19,41.74,432,22,30.6,68,2,31
10-05-14,2.93,45.25,1.04,11.45,35.78,45.91,465.93,0,31.6,65,2,31
11-05-14,3.63,57.87,3.05,14.02,41.06,47.41,437.96,1,28.7,76,3,39
12-05-14,2.37,63.66,3.84,18.86,65.22,69.66,427.73,3,31.4,69,3.7,39
14-05-14,5.95,25.64,0.24,5.69,40.48,123.97,441.47,15,30.9,61,2.5,43
15-05-14,3.82,21.31,0.5,5.36,35.9,143.74,470.99,0,30.6,63,2.3,30
17-05-14,3.47,54.99,1.14,7.26,78.79,124.1,267.55,0,31.8,65,2,25
18-05-14,3.31,58.55,3.76,8.5,75.84,141.95,281.54,0,32.3,64,2,46
19-05-14,1.4,49.04,1.95,6,90.05,102.69,393.75,0,32.2,67,3.7,26
20-05-14,2.92,32.68,1.39,6.2,121.28,235.13,333.11,0,32.1,66,3,30
21-05-14,3.29,39.63,1.42,24.43,38.07,69.19,372.41,0,31.9,64,2.2,35
22-05-14,2.65,39.57,1.82,15.17,36.83,69.7,372.95,0,32.3,64,2,29
24-05-14,2.23,54.05,3.28,13.4,36.47,49.2,322.76,0,28.4,75,3,39
25-05-14,2.67,52.76,1.5,5.71,69.73,105.77,256.98,34,27.5,82,3,21
26-05-14,2.99,45.92,1.94,5.84,47.6,65.77,285.51,20,29.3,75,2,39
27-05-14,4.18,44.46,2.58,6.17,41.27,72.61,281.36,0,28.5,82,2,26
28-05-14,2.42,31.06,1.36,6.28,76.81,152.92,279.43,10,27.9,83,4.5,34
29-05-14,2.32,24.8,0.79,6.89,29.1,32.29,365.23,18,30.4,65,4,28
01-06-14,2.59,37.31,1.39,6.94,57.81,40.53,425.43,5,27.4,81,2,50
02-06-14,2.99,42.01,1.58,6.21,47.09,102.04,425.71,24,27,89,2,32
03-06-14,2.55,27.8,1.48,6.6,39.91,112.25,433.77,52,29.2,79,2.5,37
04-06-14,2.8,23.51,2.18,6.78,46.88,38.83,428.87,15,30.7,74,2,39
05-06-14,3.43,24.24,4.06,6.01,31.81,38.68,420.02,0,31.7,71,2,34
07-06-14,2.29,23.46,3.29,6.73,23.23,90.45,434.33,0,31.7,68,2,43
08-06-14,2.56,23.4,0.47,6.43,71.76,92.31,435.93,0,32,66,2,42
09-06-14,2.75,20.44,1.15,6.46,30.58,32.85,434.1,0,32,68,2.2,42
10-06-14,2.3,30.1,1.04,6.89,60.46,86.92,431.46,0,31.3,73,2.3,35
11-06-14,2.35,43.84,1.18,7.68,27.86,46.31,427.96,0,27.8,79,2,40
12-06-14,2.8,35.43,1.38,7.28,21.89,38.44,461.97,22,32.3,73,2,42
15-06-14,2.64,39.9,0.83,7.68,23.61,40.6,432.02,0,31,70,2,42
16-06-14,3.89,50.54,2.01,6.72,30.77,50.29,481.11,21,31.3,71,2,45
17-06-14,3.33,53.38,0.82,6.71,40.74,57.46,471.12,0,28.4,88,2,43
18-06-14,3.12,43.59,1.65,6.21,27.71,56.03,466.73,15,29.3,80,2,36
19-06-14,3.59,39.53,1.2,6.31,28.41,24.93,463.04,0,28.4,85,2,43
21-06-14,3.24,28.24,1.18,7.6,25.69,23.78,448.17,13,27.3,89,2.5,39
22-06-14,2.8,26.39,0.89,8.43,18.43,31.33,448.19,25,27.4,92,2.8,28
23-06-14,3.1,42.97,1.51,7.21,34.41,27.66,436.02,14,26,91,2.5,41
24-06-14,3.03,46.46,1.52,6.64,29.45,30.61,438.08,40,27.5,79,2,42
25-06-14,3.1,46.03,1.35,6.61,19.93,34.68,444.96,19,30,77,2,42
26-06-14,2.36,37.78,1.27,7.46,23.28,38.65,436.56,0,29.2,81,2,38
28-06-14,2.88,40.89,1.26,7.47,38.73,46.89,440.67,9,29.2,79,2.3,40
29-06-14,1.46,66.4,1.54,7.46,40.22,36.35,442.33,13,28.6,85,2,43
30-06-14,0.59,39.98,1.35,7.74,34.16,46.1,452.85,10,29.6,76,2,41
01-07-14,2.81,37.7,1.09,7.27,38.7,28.93,479.32,0,29.6,74,3.2,40
02-07-14,2.88,42.84,3.65,7,34.39,31.91,478.43,0,29.1,78,2.3,48
03-07-14,2.49,44.65,2.06,6.82,30.99,44.07,473.04,1,28,86,2.3,43
05-07-14,3.03,37.72,0.7,7.65,62.61,25.95,461.37,5,26.9,90,2,27
06-07-14,2.8,29.37,2.13,6.61,63.13,23.7,428.07,69,29.5,82,2,44
07-07-14,3.27,23.73,1.65,6.89,42.78,20.57,336.16,3,30.6,75,2.7,31
08-07-14,3.01,27.59,1.95,6.29,22.52,29.3,335.27,0,29.7,79,2,38
09-07-14,2.27,25.74,0.51,6.97,25.43,21.89,355.89,37,30.8,74,2,38
10-07-14,2.62,27.58,0.72,6.83,40.16,53.03,349.5,0,31,75,3,31
12-07-14,1.13,26.92,0.74,8.49,38.02,46.87,498.54,4,31.8,67,2,36
13-07-14,2.03,34,1.75,6.41,32.9,66.43,354.33,0,31.3,71,2.6,39
14-07-14,0.73,32.45,1.05,7.54,46.41,59.27,494.65,1,30.6,72,2.1,31
15-07-14,4.34,35.78,1.37,6.39,22.68,36.35,352.6,0,29.1,77,2.8,31
16-07-14,0.89,31.8,1.1,6.67,35.6,52.03,489.05,5,28.1,84,2.6,37
17-07-14,2.97,42.48,1.72,5.82,22.06,31.41,351.28,8,29.3,79,2,31
